wavelength_A	flux_0Myr	flux_10Myr	flux_20Myr	flux_30Myr	flux_40Myr	flux_50Myr	flux_60Myr	flux_70Myr	flux_80Myr	flux_90Myr	flux_100Myr	flux_200Myr	flux_300Myr	flux_400Myr	flux_500Myr	flux_600Myr	flux_700Myr	flux_800Myr	flux_900Myr	flux_1000Myr
42381.0	5.08573258946643e+39	1.214767379089947e+39	5.8914430994841474e+38	4.104691988472654e+38	3.234174155519357e+38	2.4924415216729255e+38	1.9088608606197065e+38	1.9088608606197065e+38	1.55281025638509e+38	1.3171827145033473e+38	1.3171827145033473e+38	1.2136711485006316e+38	1.1001117210991404e+38	9.786075061668876e+37	9.287027150971489e+37	9.037817684531159e+37	9.037817684531159e+37	8.493542769374065e+37	7.591524254318785e+37	7.591524254318785e+37
42386.0	5.08573258946643e+39	1.214767379089947e+39	5.8914430994841474e+38	4.104691988472654e+38	3.234174155519357e+38	2.4924415216729255e+38	1.9088608606197065e+38	1.9088608606197065e+38	1.55281025638509e+38	1.3171827145033473e+38	1.3171827145033473e+38	1.2136711485006316e+38	1.1001117210991404e+38	9.786075061668876e+37	9.287027150971489e+37	9.037817684531159e+37	9.037817684531159e+37	8.493542769374065e+37	7.591524254318785e+37	7.591524254318785e+37
42391.0	5.0849885936696665e+39	1.2141823041640245e+39	5.887971532364422e+38	4.102092747209591e+38	3.2320961612213293e+38	2.4908202142003065e+38	1.9076168360555085e+38	1.9076168360555085e+38	1.55179360539734e+38	1.3163175902533956e+38	1.3163175902533956e+38	1.2131681534164849e+38	1.0999086148732157e+38	9.785652637384471e+37	9.287593527308785e+37	9.039613371789082e+37	9.039613371789082e+37	8.495775229931023e+37	7.592684108076571e+37	7.592684108076571e+37
42396.0	5.083511343359868e+39	1.2130206012090677e+39	5.8810785181492664e+38	4.096931790685631e+38	3.2279701732333878e+38	2.4876010065426444e+38	1.905146747271599e+38	1.905146747271599e+38	1.5497749811078665e+38	1.3145998318039305e+38	1.3145998318039305e+38	1.2121694251345292e+38	1.0995053347250285e+38	9.784813887477927e+37	9.28871810304345e+37	9.043178821445667e+37	9.043178821445667e+37	8.500207920362513e+37	7.594987070446069e+37	7.594987070446069e+37
42401.0	5.083511343359868e+39	1.2130206012090677e+39	5.8810785181492664e+38	4.096931790685631e+38	3.2279701732333878e+38	2.4876010065426444e+38	1.905146747271599e+38	1.905146747271599e+38	1.5497749811078665e+38	1.3145998318039305e+38	1.3145998318039305e+38	1.2121694251345292e+38	1.0995053347250285e+38	9.784813887477927e+37	9.28871810304345e+37	9.043178821445667e+37	9.043178821445667e+37	8.500207920362513e+37	7.594987070446069e+37	7.594987070446069e+37
42406.0	5.083511343359868e+39	1.2130206012090677e+39	5.8810785181492664e+38	4.096931790685631e+38	3.2279701732333878e+38	2.4876010065426444e+38	1.905146747271599e+38	1.905146747271599e+38	1.5497749811078665e+38	1.3145998318039305e+38	1.3145998318039305e+38	1.2121694251345292e+38	1.0995053347250285e+38	9.784813887477927e+37	9.28871810304345e+37	9.043178821445667e+37	9.043178821445667e+37	8.500207920362513e+37	7.594987070446069e+37	7.594987070446069e+37
42411.0	5.0832989528336793e+39	1.2128539978830526e+39	5.880089751997441e+38	4.0961914425336005e+38	3.2273782900766302e+38	2.487139199645703e+38	1.9047923950042272e+38	1.9047923950042272e+38	1.5494853809905525e+38	1.3143533738880424e+38	1.3143533738880424e+38	1.2119662580653611e+38	1.0993345437469472e+38	9.783389849139279e+37	9.287459534624087e+37	9.04211037957515e+37	9.04211037957515e+37	8.499261048295007e+37	7.594016858650771e+37	7.594016858650771e+37
42416.0	5.0812934598657265e+39	1.2112808495663271e+39	5.8707533489100326e+38	4.089200721057536e+38	3.221789446120009e+38	2.4827785979701387e+38	1.901446431353454e+38	1.901446431353454e+38	1.5467508381217323e+38	1.3120262003267638e+38	1.3120262003267638e+38	1.2100478573916138e+38	1.097721853615801e+38	9.769943397804949e+37	9.275575529437848e+37	9.032021640230463e+37	9.032021640230463e+37	8.490320229196256e+37	7.584855654675145e+37	7.584855654675145e+37
42421.0	5.0812934598657265e+39	1.2112808495663271e+39	5.8707533489100326e+38	4.089200721057536e+38	3.221789446120009e+38	2.4827785979701387e+38	1.901446431353454e+38	1.901446431353454e+38	1.5467508381217323e+38	1.3120262003267638e+38	1.3120262003267638e+38	1.2100478573916138e+38	1.097721853615801e+38	9.769943397804949e+37	9.275575529437848e+37	9.032021640230463e+37	9.032021640230463e+37	8.490320229196256e+37	7.584855654675145e+37	7.584855654675145e+37
42426.0	5.0812934598657265e+39	1.2112808495663271e+39	5.8707533489100326e+38	4.089200721057536e+38	3.221789446120009e+38	2.4827785979701387e+38	1.901446431353454e+38	1.901446431353454e+38	1.5467508381217323e+38	1.3120262003267638e+38	1.3120262003267638e+38	1.2100478573916138e+38	1.097721853615801e+38	9.769943397804949e+37	9.275575529437848e+37	9.032021640230463e+37	9.032021640230463e+37	8.490320229196256e+37	7.584855654675145e+37	7.584855654675145e+37
42431.0	5.0812934598657265e+39	1.2112808495663271e+39	5.8707533489100326e+38	4.089200721057536e+38	3.221789446120009e+38	2.4827785979701387e+38	1.901446431353454e+38	1.901446431353454e+38	1.5467508381217323e+38	1.3120262003267638e+38	1.3120262003267638e+38	1.2100478573916138e+38	1.097721853615801e+38	9.769943397804949e+37	9.275575529437848e+37	9.032021640230463e+37	9.032021640230463e+37	8.490320229196256e+37	7.584855654675145e+37	7.584855654675145e+37
42436.0	5.0794059649609533e+39	1.2098044641869948e+39	5.861987293466364e+38	4.08263628829315e+38	3.2165412621433386e+38	2.4786835975497483e+38	1.8983038627187336e+38	1.8983038627187336e+38	1.5441819232751403e+38	1.3098391979203727e+38	1.3098391979203727e+38	1.2078606723979203e+38	1.0954825892947785e+38	9.74894838698309e+37	9.255294914899177e+37	9.012387191424031e+37	9.012387191424031e+37	8.471743590936645e+37	7.56789772427968e+37	7.56789772427968e+37
42441.0	5.0790844698531785e+39	1.2095529929509959e+39	5.860494180063784e+38	4.081518175066074e+38	3.2156473442477543e+38	2.4779861002488756e+38	1.897768592165497e+38	1.897768592165497e+38	1.5437443625943777e+38	1.3094666880012369e+38	1.3094666880012369e+38	1.2074881313788733e+38	1.095101177656314e+38	9.745372327916741e+37	9.251840538232858e+37	9.009042875516657e+37	9.009042875516657e+37	8.468579450835253e+37	7.565009297059911e+37	7.565009297059911e+37
42446.0	5.0790844698531785e+39	1.2095529929509959e+39	5.860494180063784e+38	4.081518175066074e+38	3.2156473442477543e+38	2.4779861002488756e+38	1.897768592165497e+38	1.897768592165497e+38	1.5437443625943777e+38	1.3094666880012369e+38	1.3094666880012369e+38	1.2074881313788733e+38	1.095101177656314e+38	9.745372327916741e+37	9.251840538232858e+37	9.009042875516657e+37	9.009042875516657e+37	8.468579450835253e+37	7.565009297059911e+37	7.565009297059911e+37
42451.0	5.0790844698531785e+39	1.2095529929509959e+39	5.860494180063784e+38	4.081518175066074e+38	3.2156473442477543e+38	2.4779861002488756e+38	1.897768592165497e+38	1.897768592165497e+38	1.5437443625943777e+38	1.3094666880012369e+38	1.3094666880012369e+38	1.2074881313788733e+38	1.095101177656314e+38	9.745372327916741e+37	9.251840538232858e+37	9.009042875516657e+37	9.009042875516657e+37	8.468579450835253e+37	7.565009297059911e+37	7.565009297059911e+37
42456.0	5.0777450171852335e+39	1.208516739562265e+39	5.854338023273011e+38	4.076907462520736e+38	3.2119608409872385e+38	2.4751091080093086e+38	1.8955595328773135e+38	1.8955595328773135e+38	1.541936833047556e+38	1.3079257143368538e+38	1.3079257143368538e+38	1.2058453887180526e+38	1.0933354280212888e+38	9.728394623368255e+37	9.235140335528546e+37	8.992479039478307e+37	8.992479039478307e+37	8.45274692924807e+37	7.550846952813676e+37	7.550846952813676e+37
42461.0	5.076892375308331e+39	1.2078571021928695e+39	5.850419260627494e+38	4.073972467733245e+38	3.2096141607838454e+38	2.4732777300728734e+38	1.8941533342838593e+38	1.8941533342838593e+38	1.5407862321922674e+38	1.3069447922715216e+38	1.3069447922715216e+38	1.2047996845889645e+38	1.0922114225831158e+38	9.7175872971983e+37	9.224509655909026e+37	8.98193516541213e+37	8.98193516541213e+37	8.442668580647008e+37	7.541831772159359e+37	7.541831772159359e+37
42466.0	5.076892375308331e+39	1.2078571021928695e+39	5.850419260627494e+38	4.073972467733245e+38	3.2096141607838454e+38	2.4732777300728734e+38	1.8941533342838593e+38	1.8941533342838593e+38	1.5407862321922674e+38	1.3069447922715216e+38	1.3069447922715216e+38	1.2047996845889645e+38	1.0922114225831158e+38	9.7175872971983e+37	9.224509655909026e+37	8.98193516541213e+37	8.98193516541213e+37	8.442668580647008e+37	7.541831772159359e+37	7.541831772159359e+37
42471.0	5.076892375308331e+39	1.2078571021928695e+39	5.850419260627494e+38	4.073972467733245e+38	3.2096141607838454e+38	2.4732777300728734e+38	1.8941533342838593e+38	1.8941533342838593e+38	1.5407862321922674e+38	1.3069447922715216e+38	1.3069447922715216e+38	1.2047996845889645e+38	1.0922114225831158e+38	9.7175872971983e+37	9.224509655909026e+37	8.98193516541213e+37	8.98193516541213e+37	8.442668580647008e+37	7.541831772159359e+37	7.541831772159359e+37
42476.0	5.076098737584877e+39	1.2072665062953533e+39	5.846910943230581e+38	4.0713449885779266e+38	3.207513013429195e+38	2.4716371739022683e+38	1.892891645714139e+38	1.892891645714139e+38	1.539751068856964e+38	1.3060587675835026e+38	1.3060587675835026e+38	1.2038629093406241e+38	1.0912169619876465e+38	9.708039656343539e+37	9.215087266275317e+37	8.972530702195667e+37	8.972530702195667e+37	8.433669183375861e+37	7.533843419614207e+37	7.533843419614207e+37
42481.0	5.074720960284033e+39	1.2062412152872227e+39	5.840820406036112e+38	4.06678361122443e+38	3.2038653628130284e+38	2.4687891224729773e+38	1.8907013190440156e+38	1.8907013190440156e+38	1.5379539963339464e+38	1.304520603926376e+38	1.304520603926376e+38	1.2022366412903348e+38	1.0894905505602005e+38	9.691464684593112e+37	9.198729734150261e+37	8.956204290832693e+37	8.956204290832693e+37	8.418045977831244e+37	7.519975416011799e+37	7.519975416011799e+37
42486.0	5.074720960284033e+39	1.2062412152872227e+39	5.840820406036112e+38	4.06678361122443e+38	3.2038653628130284e+38	2.4687891224729773e+38	1.8907013190440156e+38	1.8907013190440156e+38	1.5379539963339464e+38	1.304520603926376e+38	1.304520603926376e+38	1.2022366412903348e+38	1.0894905505602005e+38	9.691464684593112e+37	9.198729734150261e+37	8.956204290832693e+37	8.956204290832693e+37	8.418045977831244e+37	7.519975416011799e+37	7.519975416011799e+37
42491.0	5.074720960284033e+39	1.2062412152872227e+39	5.840820406036112e+38	4.06678361122443e+38	3.2038653628130284e+38	2.4687891224729773e+38	1.8907013190440156e+38	1.8907013190440156e+38	1.5379539963339464e+38	1.304520603926376e+38	1.304520603926376e+38	1.2022366412903348e+38	1.0894905505602005e+38	9.691464684593112e+37	9.198729734150261e+37	8.956204290832693e+37	8.956204290832693e+37	8.418045977831244e+37	7.519975416011799e+37	7.519975416011799e+37
42496.0	5.074466973606726e+39	1.2060665022298771e+39	5.839784136131787e+38	4.066007891275119e+38	3.2032448753717405e+38	2.4683042144311375e+38	1.8903272378598812e+38	1.8903272378598812e+38	1.5376454768668904e+38	1.3042545323441612e+38	1.3042545323441612e+38	1.2019685805539711e+38	1.0892204011335428e+38	9.688911190499713e+37	9.196210965852439e+37	8.953679298807655e+37	8.953679298807655e+37	8.415634112520479e+37	7.517855335933443e+37	7.517855335933443e+37
42501.0	5.072565353739281e+39	1.2047584107013232e+39	5.832025495170789e+38	4.060200010000305e+38	3.1985992330948892e+38	2.4646736666558607e+38	1.8875264601996907e+38	1.8875264601996907e+38	1.5353355653618144e+38	1.3022624317652369e+38	1.3022624317652369e+38	1.1999615870086556e+38	1.0871977693862449e+38	9.669792962918264e+37	9.177352733257665e+37	8.934774468637556e+37	8.934774468637556e+37	8.397576271687308e+37	7.50198211596644e+37	7.50198211596644e+37
42506.0	5.072565353739281e+39	1.2047584107013232e+39	5.832025495170789e+38	4.060200010000305e+38	3.1985992330948892e+38	2.4646736666558607e+38	1.8875264601996907e+38	1.8875264601996907e+38	1.5353355653618144e+38	1.3022624317652369e+38	1.3022624317652369e+38	1.1999615870086556e+38	1.0871977693862449e+38	9.669792962918264e+37	9.177352733257665e+37	8.934774468637556e+37	8.934774468637556e+37	8.397576271687308e+37	7.50198211596644e+37	7.50198211596644e+37
42511.0	5.072565353739281e+39	1.2047584107013232e+39	5.832025495170789e+38	4.060200010000305e+38	3.1985992330948892e+38	2.4646736666558607e+38	1.8875264601996907e+38	1.8875264601996907e+38	1.5353355653618144e+38	1.3022624317652369e+38	1.3022624317652369e+38	1.1999615870086556e+38	1.0871977693862449e+38	9.669792962918264e+37	9.177352733257665e+37	8.934774468637556e+37	8.934774468637556e+37	8.397576271687308e+37	7.50198211596644e+37	7.50198211596644e+37
42516.0	5.072565353739281e+39	1.2047584107013232e+39	5.832025495170789e+38	4.060200010000305e+38	3.1985992330948892e+38	2.4646736666558607e+38	1.8875264601996907e+38	1.8875264601996907e+38	1.5353355653618144e+38	1.3022624317652369e+38	1.3022624317652369e+38	1.1999615870086556e+38	1.0871977693862449e+38	9.669792962918264e+37	9.177352733257665e+37	8.934774468637556e+37	8.934774468637556e+37	8.397576271687308e+37	7.50198211596644e+37	7.50198211596644e+37
42521.0	5.070700935298842e+39	1.203591848645581e+39	5.8251243208720404e+38	4.055038184290329e+38	3.1944691502734058e+38	2.4614423915248756e+38	1.8850239049247206e+38	1.8850239049247206e+38	1.5332581323358853e+38	1.3004540668137225e+38	1.3004540668137225e+38	1.198257766176316e+38	1.08561332903783e+38	9.65521481272096e+37	9.162998499344903e+37	8.92029666101257e+37	8.92029666101257e+37	8.383795717588211e+37	7.490055627331388e+37	7.490055627331388e+37
42526.0	5.070417492826651e+39	1.2034144993843466e+39	5.824075154085322e+38	4.054253445945911e+38	3.193841264998361e+38	2.4609511495420735e+38	1.8846434482426014e+38	1.8846434482426014e+38	1.532942305834759e+38	1.3001791460012255e+38	1.3001791460012255e+38	1.1979987389223404e+38	1.085372450874617e+38	9.652998536137192e+37	9.160816264145773e+37	8.918095639237567e+37	8.918095639237567e+37	8.381700697373175e+37	7.488242475653659e+37	7.488242475653659e+37
42531.0	5.070417492826651e+39	1.2034144993843466e+39	5.824075154085322e+38	4.054253445945911e+38	3.193841264998361e+38	2.4609511495420735e+38	1.8846434482426014e+38	1.8846434482426014e+38	1.532942305834759e+38	1.3001791460012255e+38	1.3001791460012255e+38	1.1979987389223404e+38	1.085372450874617e+38	9.652998536137192e+37	9.160816264145773e+37	8.918095639237567e+37	8.918095639237567e+37	8.381700697373175e+37	7.488242475653659e+37	7.488242475653659e+37
42536.0	5.070417492826651e+39	1.2034144993843466e+39	5.824075154085322e+38	4.054253445945911e+38	3.193841264998361e+38	2.4609511495420735e+38	1.8846434482426014e+38	1.8846434482426014e+38	1.532942305834759e+38	1.3001791460012255e+38	1.3001791460012255e+38	1.1979987389223404e+38	1.085372450874617e+38	9.652998536137192e+37	9.160816264145773e+37	8.918095639237567e+37	8.918095639237567e+37	8.381700697373175e+37	7.488242475653659e+37	7.488242475653659e+37
42541.0	5.0690959663519533e+39	1.2026414693020706e+39	5.819511970693665e+38	4.050842654006382e+38	3.1911116312700446e+38	2.4588137242842466e+38	1.8829831010746097e+38	1.8829831010746097e+38	1.5315572245083232e+38	1.2989650764164028e+38	1.2989650764164028e+38	1.1969214543324026e+38	1.0844484144020587e+38	9.644757371908624e+37	9.152726412081987e+37	8.909887984165746e+37	8.909887984165746e+37	8.373922590986609e+37	7.481624170217063e+37	7.481624170217063e+37
42546.0	5.068272572049967e+39	1.2021598228294524e+39	5.816668819780274e+38	4.048717515613742e+38	3.1894108973828042e+38	2.457481973606593e+38	1.881948600121645e+38	1.881948600121645e+38	1.5306942315272439e+38	1.298208634530828e+38	1.298208634530828e+38	1.1962502381214861e+38	1.0838726814289408e+38	9.639622607076094e+37	9.147685924266747e+37	8.904774097650266e+37	8.904774097650266e+37	8.369076340380542e+37	7.477500548715995e+37	7.477500548715995e+37
42551.0	5.068272572049967e+39	1.2021598228294524e+39	5.816668819780274e+38	4.048717515613742e+38	3.1894108973828042e+38	2.457481973606593e+38	1.881948600121645e+38	1.881948600121645e+38	1.5306942315272439e+38	1.298208634530828e+38	1.298208634530828e+38	1.1962502381214861e+38	1.0838726814289408e+38	9.639622607076094e+37	9.147685924266747e+37	8.904774097650266e+37	8.904774097650266e+37	8.369076340380542e+37	7.477500548715995e+37	7.477500548715995e+37
42556.0	5.068272572049967e+39	1.2021598228294524e+39	5.816668819780274e+38	4.048717515613742e+38	3.1894108973828042e+38	2.457481973606593e+38	1.881948600121645e+38	1.881948600121645e+38	1.5306942315272439e+38	1.298208634530828e+38	1.298208634530828e+38	1.1962502381214861e+38	1.0838726814289408e+38	9.639622607076094e+37	9.147685924266747e+37	8.904774097650266e+37	8.904774097650266e+37	8.369076340380542e+37	7.477500548715995e+37	7.477500548715995e+37
42561.0	5.067497055168862e+39	1.20171826977627e+39	5.814064744953177e+38	4.046771640421262e+38	3.1878534861110546e+38	2.4562620082107485e+38	1.8809997250644727e+38	1.8809997250644727e+38	1.5299010162222251e+38	1.2975113230172059e+38	1.2975113230172059e+38	1.1956667403502308e+38	1.0834111718842852e+38	9.63566518649205e+37	9.143832109985452e+37	8.90085669876173e+37	8.90085669876173e+37	8.365388957453902e+37	7.474409339500126e+37	7.474409339500126e+37
42566.0	5.0661307162485586e+39	1.2009403226591401e+39	5.809476774176097e+38	4.0433433140052745e+38	3.18510957210047e+38	2.454112620824894e+38	1.879327956270386e+38	1.879327956270386e+38	1.5285034954591928e+38	1.2962827696693034e+38	1.2962827696693034e+38	1.1946387089376328e+38	1.0825980645640997e+38	9.628692833085278e+37	9.13704229460884e+37	8.893954857295518e+37	8.893954857295518e+37	8.358892367979864e+37	7.468963114452873e+37	7.468963114452873e+37
42571.0	5.0661307162485586e+39	1.2009403226591401e+39	5.809476774176097e+38	4.0433433140052745e+38	3.18510957210047e+38	2.454112620824894e+38	1.879327956270386e+38	1.879327956270386e+38	1.5285034954591928e+38	1.2962827696693034e+38	1.2962827696693034e+38	1.1946387089376328e+38	1.0825980645640997e+38	9.628692833085278e+37	9.13704229460884e+37	8.893954857295518e+37	8.893954857295518e+37	8.358892367979864e+37	7.468963114452873e+37	7.468963114452873e+37
42576.0	5.0661307162485586e+39	1.2009403226591401e+39	5.809476774176097e+38	4.0433433140052745e+38	3.18510957210047e+38	2.454112620824894e+38	1.879327956270386e+38	1.879327956270386e+38	1.5285034954591928e+38	1.2962827696693034e+38	1.2962827696693034e+38	1.1946387089376328e+38	1.0825980645640997e+38	9.628692833085278e+37	9.13704229460884e+37	8.893954857295518e+37	8.893954857295518e+37	8.358892367979864e+37	7.468963114452873e+37	7.468963114452873e+37
42581.0	5.065904632603279e+39	1.2008122148111215e+39	5.808721349953698e+38	4.042778856051724e+38	3.1846577913991297e+38	2.4537587005119337e+38	1.8790526016644284e+38	1.8790526016644284e+38	1.5282732011356689e+38	1.2960801827542963e+38	1.2960801827542963e+38	1.1944855810037746e+38	1.08249460478494e+38	9.627889882262158e+37	9.136282579336606e+37	8.893186036979654e+37	8.893186036979654e+37	8.358183838544259e+37	7.468386950873403e+37	7.468386950873403e+37
42586.0	5.063996001161492e+39	1.1997307094843426e+39	5.802343947373457e+38	4.038013618847689e+38	3.1808437921586975e+38	2.4507708530877345e+38	1.8767280175136316e+38	1.8767280175136316e+38	1.5263290225277926e+38	1.2943699141711853e+38	1.2943699141711853e+38	1.1931928524261892e+38	1.0816211820868033e+38	9.621111253116644e+37	9.129868951081472e+37	8.886695542604765e+37	8.886695542604765e+37	8.352202328663014e+37	7.463522893050777e+37	7.463522893050777e+37
42591.0	5.063996001161492e+39	1.1997307094843426e+39	5.802343947373457e+38	4.038013618847689e+38	3.1808437921586975e+38	2.4507708530877345e+38	1.8767280175136316e+38	1.8767280175136316e+38	1.5263290225277926e+38	1.2943699141711853e+38	1.2943699141711853e+38	1.1931928524261892e+38	1.0816211820868033e+38	9.621111253116644e+37	9.129868951081472e+37	8.886695542604765e+37	8.886695542604765e+37	8.352202328663014e+37	7.463522893050777e+37	7.463522893050777e+37
42596.0	5.063996001161492e+39	1.1997307094843426e+39	5.802343947373457e+38	4.038013618847689e+38	3.1808437921586975e+38	2.4507708530877345e+38	1.8767280175136316e+38	1.8767280175136316e+38	1.5263290225277926e+38	1.2943699141711853e+38	1.2943699141711853e+38	1.1931928524261892e+38	1.0816211820868033e+38	9.621111253116644e+37	9.129868951081472e+37	8.886695542604765e+37	8.886695542604765e+37	8.352202328663014e+37	7.463522893050777e+37	7.463522893050777e+37
42601.0	5.063996001161492e+39	1.1997307094843426e+39	5.802343947373457e+38	4.038013618847689e+38	3.1808437921586975e+38	2.4507708530877345e+38	1.8767280175136316e+38	1.8767280175136316e+38	1.5263290225277926e+38	1.2943699141711853e+38	1.2943699141711853e+38	1.1931928524261892e+38	1.0816211820868033e+38	9.621111253116644e+37	9.129868951081472e+37	8.886695542604765e+37	8.886695542604765e+37	8.352202328663014e+37	7.463522893050777e+37	7.463522893050777e+37
42606.0	5.0621957953034266e+39	1.1987080351478882e+39	5.7963123346894834e+38	4.033506629439398e+38	3.177236554463853e+38	2.447945055647054e+38	1.874529584828603e+38	1.874529584828603e+38	1.5244904138005518e+38	1.292752581812964e+38	1.292752581812964e+38	1.192154105503634e+38	1.081135178498058e+38	9.618556767669195e+37	9.127815675660624e+37	8.884687114921493e+37	8.884687114921493e+37	8.350604046810275e+37	7.462509909498701e+37	7.462509909498701e+37
42611.0	5.061872142791291e+39	1.1985241722209861e+39	5.7952279328203035e+38	4.0326963340847725e+38	3.1765880222215127e+38	2.4474370157268616e+38	1.8741343365529224e+38	1.8741343365529224e+38	1.524159856975209e+38	1.2924618074671574e+38	1.2924618074671574e+38	1.1919673529445021e+38	1.081047801667403e+38	9.618097505952777e+37	9.127446524685423e+37	8.884326026959124e+37	8.884326026959124e+37	8.350316697486073e+37	7.462327788842936e+37	7.462327788842936e+37
42616.0	5.061872142791291e+39	1.1985241722209861e+39	5.7952279328203035e+38	4.0326963340847725e+38	3.1765880222215127e+38	2.4474370157268616e+38	1.8741343365529224e+38	1.8741343365529224e+38	1.524159856975209e+38	1.2924618074671574e+38	1.2924618074671574e+38	1.1919673529445021e+38	1.081047801667403e+38	9.618097505952777e+37	9.127446524685423e+37	8.884326026959124e+37	8.884326026959124e+37	8.350316697486073e+37	7.462327788842936e+37	7.462327788842936e+37
42621.0	5.061872142791291e+39	1.1985241722209861e+39	5.7952279328203035e+38	4.0326963340847725e+38	3.1765880222215127e+38	2.4474370157268616e+38	1.8741343365529224e+38	1.8741343365529224e+38	1.524159856975209e+38	1.2924618074671574e+38	1.2924618074671574e+38	1.1919673529445021e+38	1.081047801667403e+38	9.618097505952777e+37	9.127446524685423e+37	8.884326026959124e+37	8.884326026959124e+37	8.350316697486073e+37	7.462327788842936e+37	7.462327788842936e+37
42626.0	5.060630761335524e+39	1.1978091100452398e+39	5.791006653828157e+38	4.029541877513715e+38	3.1740638069405624e+38	2.4454602428842375e+38	1.8725974541435455e+38	1.8725974541435455e+38	1.5228758037222903e+38	1.2913338384146341e+38	1.2913338384146341e+38	1.191354271089194e+38	1.0809107354244063e+38	9.618599858245512e+37	9.128388448970806e+37	8.885366315062334e+37	8.885366315062334e+37	8.351599148822328e+37	7.463739069186225e+37	7.463739069186225e+37
42631.0	5.0597580190883757e+39	1.1973063919103653e+39	5.7880389209879995e+38	4.027324164736095e+38	3.172289179724773e+38	2.4440704902302432e+38	1.8715169625659327e+38	1.8715169625659327e+38	1.5219730614457702e+38	1.2905408297539693e+38	1.2905408297539693e+38	1.1909232493161513e+38	1.0808143722152045e+38	9.618953032579464e+37	9.129050660504294e+37	8.8860976804075e+37	8.8860976804075e+37	8.3525007648855135e+37	7.4647312573427625e+37	7.4647312573427625e+37
42636.0	5.0597580190883757e+39	1.1973063919103653e+39	5.7880389209879995e+38	4.027324164736095e+38	3.172289179724773e+38	2.4440704902302432e+38	1.8715169625659327e+38	1.8715169625659327e+38	1.5219730614457702e+38	1.2905408297539693e+38	1.2905408297539693e+38	1.1909232493161513e+38	1.0808143722152045e+38	9.618953032579464e+37	9.129050660504294e+37	8.8860976804075e+37	8.8860976804075e+37	8.3525007648855135e+37	7.4647312573427625e+37	7.4647312573427625e+37
42641.0	5.0597580190883757e+39	1.1973063919103653e+39	5.7880389209879995e+38	4.027324164736095e+38	3.172289179724773e+38	2.4440704902302432e+38	1.8715169625659327e+38	1.8715169625659327e+38	1.5219730614457702e+38	1.2905408297539693e+38	1.2905408297539693e+38	1.1909232493161513e+38	1.0808143722152045e+38	9.618953032579464e+37	9.129050660504294e+37	8.8860976804075e+37	8.8860976804075e+37	8.3525007648855135e+37	7.4647312573427625e+37	7.4647312573427625e+37
42646.0	5.059073636255753e+39	1.196879589572594e+39	5.785506365173464e+38	4.025431236386759e+38	3.170776321775388e+38	2.44288801400328e+38	1.8706014227471842e+38	1.8706014227471842e+38	1.5212129703722628e+38	1.2898789864428572e+38	1.2898789864428572e+38	1.1905856538882965e+38	1.0807584246862007e+38	9.619499869351572e+37	9.12985333142707e+37	8.88695217744839e+37	8.88695217744839e+37	8.353485254479941e+37	7.465764023100366e+37	7.465764023100366e+37
42651.0	5.0576498156875045e+39	1.1959916509538427e+39	5.780237523105704e+38	4.021493103824782e+38	3.1676289046244932e+38	2.440427937722634e+38	1.8686966928754687e+38	1.8686966928754687e+38	1.519631643003112e+38	1.2885020581004137e+38	1.2885020581004137e+38	1.1898833053035364e+38	1.0806420289516192e+38	9.620637532961014e+37	9.131523243813685e+37	8.888729911202562e+37	8.888729911202562e+37	8.355533430540116e+37	7.467912635043521e+37	7.467912635043521e+37
42656.0	5.0576498156875045e+39	1.1959916509538427e+39	5.780237523105704e+38	4.021493103824782e+38	3.1676289046244932e+38	2.440427937722634e+38	1.8686966928754687e+38	1.8686966928754687e+38	1.519631643003112e+38	1.2885020581004137e+38	1.2885020581004137e+38	1.1898833053035364e+38	1.0806420289516192e+38	9.620637532961014e+37	9.131523243813685e+37	8.888729911202562e+37	8.888729911202562e+37	8.355533430540116e+37	7.467912635043521e+37	7.467912635043521e+37
42661.0	5.0576498156875045e+39	1.1959916509538427e+39	5.780237523105704e+38	4.021493103824782e+38	3.1676289046244932e+38	2.440427937722634e+38	1.8686966928754687e+38	1.8686966928754687e+38	1.519631643003112e+38	1.2885020581004137e+38	1.2885020581004137e+38	1.1898833053035364e+38	1.0806420289516192e+38	9.620637532961014e+37	9.131523243813685e+37	8.888729911202562e+37	8.888729911202562e+37	8.355533430540116e+37	7.467912635043521e+37	7.467912635043521e+37
42666.0	5.057523781019805e+39	1.1958892129148155e+39	5.779620890593983e+38	4.021031948311047e+38	3.167261618702042e+38	2.4401424123050627e+38	1.8684782179357125e+38	1.8684782179357125e+38	1.5194535810678662e+38	1.2883510559554635e+38	1.2883510559554635e+38	1.189798331611021e+38	1.0806030308235423e+38	9.620446747793412e+37	9.13136929448392e+37	8.888568456162091e+37	8.888568456162091e+37	8.355402212484674e+37	7.467833709331785e+37	7.467833709331785e+37
42671.0	5.0555471625251627e+39	1.1942826634931996e+39	5.769950160712187e+38	4.013799584914592e+38	3.161501424619024e+38	2.4356644791192004e+38	1.8650518463316227e+38	1.8650518463316227e+38	1.5166610120007792e+38	1.285982869186801e+38	1.285982869186801e+38	1.1884656778638472e+38	1.0799914179822484e+38	9.617454638577217e+37	9.12895488662295e+37	8.886036335239532e+37	8.886036335239532e+37	8.353344302229065e+37	7.466595906873392e+37	7.466595906873392e+37
